timestamp,step,phase,cpu_util_percent,gpu_util_percent,gpu_mem_mb,gpu_power_w,host_mem_mb,disk_read_mb_s,disk_write_mb_s
2026-04-21T02:04:31.322+00:00,4190,idle,100.467,100.000,143.019,289.210,1206.965,0.000,0.000
2026-04-21T02:04:31.452+00:00,4196,backward,100.727,100.000,1541.235,288.990,1207.090,0.000,0.000
2026-04-21T02:04:31.579+00:00,4199,optimizer,100.544,100.000,1181.737,289.210,1207.090,0.000,0.242
2026-04-21T02:04:31.709+00:00,4200,idle,94.600,100.000,143.019,290.340,1207.027,0.000,0.000
2026-04-21T02:04:31.837+00:00,4204,backward,99.873,100.000,1318.736,290.050,1207.090,0.000,0.030
2026-04-21T02:04:31.965+00:00,4207,backward,109.494,100.000,247.209,289.530,1207.090,0.000,0.000
2026-04-21T02:04:32.096+00:00,4209,optimizer,101.414,100.000,1229.737,289.660,1207.090,0.000,0.000
2026-04-21T02:04:32.227+00:00,4210,idle,91.388,100.000,143.019,289.690,1207.090,0.000,1.696
2026-04-21T02:04:32.357+00:00,4213,forward,107.446,100.000,673.243,289.660,1207.090,0.000,1.949
2026-04-21T02:04:32.487+00:00,4218,forward,99.208,100.000,186.197,288.600,1206.965,0.000,0.000
2026-04-21T02:04:32.615+00:00,4220,idle,100.459,100.000,143.019,288.510,1207.090,0.966,0.000
2026-04-21T02:04:32.742+00:00,4220,idle,101.577,100.000,143.019,289.990,1207.090,0.000,0.000
2026-04-21T02:04:32.876+00:00,4226,backward,107.760,100.000,1424.057,289.650,1207.465,0.000,0.000
2026-04-21T02:04:33.009+00:00,4229,forward,91.438,100.000,413.369,289.660,1207.402,0.000,0.000
2026-04-21T02:04:33.137+00:00,4230,idle,97.994,100.000,143.019,290.040,1207.469,0.000,0.000
2026-04-21T02:04:33.266+00:00,4230,idle,101.014,100.000,776.616,289.960,1207.469,0.000,0.000
2026-04-21T02:04:33.400+00:00,4236,backward,108.374,100.000,1033.239,288.520,1207.465,0.000,0.000
2026-04-21T02:04:33.532+00:00,4240,forward,97.822,100.000,186.203,288.480,1207.402,0.000,0.000
2026-04-21T02:04:33.658+00:00,4240,idle,105.662,100.000,143.019,288.080,1207.402,0.000,0.000
2026-04-21T02:04:33.789+00:00,4246,forward,102.644,100.000,1003.176,289.800,1207.465,0.000,0.370
2026-04-21T02:04:33.919+00:00,4248,backward,99.922,100.000,956.805,289.040,1207.465,0.000,15.072
2026-04-21T02:04:34.052+00:00,4250,forward,92.273,100.000,145.519,288.920,1207.465,0.000,0.541
2026-04-21T02:04:34.180+00:00,4250,forward,105.153,100.000,146.269,289.290,1207.465,0.000,2.200
2026-04-21T02:04:34.314+00:00,4250,forward,101.507,100.000,146.269,289.210,1207.340,0.000,0.000
2026-04-21T02:04:34.444+00:00,4250,forward,104.718,100.000,145.519,288.830,1207.402,0.000,0.000
2026-04-21T02:04:34.576+00:00,4250,dataloader,99.998,99.000,146.269,287.160,1208.465,0.000,0.000
2026-04-21T02:04:34.708+00:00,4250,forward,98.141,99.000,146.269,288.400,1207.398,0.000,0.000
2026-04-21T02:04:34.836+00:00,4250,forward,98.994,99.000,145.519,290.160,1207.398,0.000,0.000
2026-04-21T02:04:34.965+00:00,4250,forward,101.140,100.000,145.519,289.460,1207.273,0.000,0.000
2026-04-21T02:04:35.094+00:00,4250,forward,100.897,99.000,145.519,289.260,1207.398,0.000,0.394
2026-04-21T02:04:35.222+00:00,4250,forward,100.985,99.000,145.519,290.160,1207.336,0.000,10.105
2026-04-21T02:04:35.354+00:00,4250,dataloader,109.130,100.000,145.519,290.370,1208.336,0.000,4.750
2026-04-21T02:04:35.483+00:00,4250,forward,98.687,99.000,146.269,287.560,1206.547,0.000,2.076
2026-04-21T02:04:35.613+00:00,4250,forward,100.430,99.000,145.519,288.360,1206.422,0.000,0.000
2026-04-21T02:04:35.740+00:00,4250,forward,100.113,99.000,146.269,290.140,1206.484,0.000,0.000
2026-04-21T02:04:35.875+00:00,4250,forward,94.687,100.000,146.269,290.990,1206.609,0.000,0.000
2026-04-21T02:04:36.001+00:00,4250,forward,103.712,100.000,146.269,290.590,1206.547,0.000,4.948
2026-04-21T02:04:36.131+00:00,4250,forward,102.416,99.000,146.269,290.140,1206.547,0.000,0.000
2026-04-21T02:04:36.259+00:00,4250,forward,100.051,99.000,145.519,290.880,1206.484,0.000,0.000
2026-04-21T02:04:36.391+00:00,4250,forward,101.913,100.000,145.519,288.480,1206.609,0.000,0.000
2026-04-21T02:04:36.523+00:00,4250,forward,98.343,99.000,146.269,288.040,1206.547,0.000,0.000
2026-04-21T02:04:36.653+00:00,4250,forward,98.333,99.000,146.269,288.660,1206.547,0.000,0.000
2026-04-21T02:04:36.784+00:00,4250,forward,100.247,100.000,146.269,290.460,1206.609,0.000,0.000
2026-04-21T02:04:36.912+00:00,4250,dataloader,114.164,100.000,145.519,289.670,1207.609,0.000,0.000
2026-04-21T02:04:37.041+00:00,4250,forward,93.911,100.000,244.707,289.330,1206.484,0.000,0.000
2026-04-21T02:04:37.170+00:00,4250,forward,100.945,99.000,146.269,290.360,1206.613,0.000,0.000
2026-04-21T02:04:37.301+00:00,4250,forward,100.717,100.000,145.519,289.660,1206.609,0.000,0.000
2026-04-21T02:04:37.430+00:00,4250,forward,99.249,100.000,146.269,287.180,1206.609,0.000,1.968
2026-04-21T02:04:37.557+00:00,4250,forward,100.762,99.000,146.269,286.950,1206.609,0.000,0.000
2026-04-21T02:04:37.686+00:00,4250,forward,102.568,100.000,146.269,289.690,1206.609,0.000,0.000
2026-04-21T02:04:37.814+00:00,4250,forward,100.882,100.000,145.519,289.340,1206.609,0.000,0.000
2026-04-21T02:04:37.942+00:00,4250,forward,101.240,100.000,145.519,289.380,1206.609,0.000,0.000
2026-04-21T02:04:38.073+00:00,4250,forward,101.501,100.000,145.519,289.680,1206.609,0.000,0.000
2026-04-21T02:04:38.207+00:00,4250,forward,106.757,100.000,145.519,289.200,1206.609,0.000,0.000
2026-04-21T02:04:38.338+00:00,4250,forward,97.261,100.000,146.269,288.210,1206.609,0.000,0.000
2026-04-21T02:04:38.471+00:00,4250,forward,99.308,99.000,146.269,287.620,1206.609,0.000,0.000
2026-04-21T02:04:38.601+00:00,4250,forward,97.641,99.000,145.519,289.270,1206.609,0.000,0.000
2026-04-21T02:04:38.730+00:00,4250,forward,107.796,100.000,145.519,291.190,1206.609,0.000,0.000
2026-04-21T02:04:38.858+00:00,4250,forward,92.689,100.000,145.519,290.600,1206.609,0.000,0.000
2026-04-21T02:04:38.990+00:00,4250,forward,101.851,100.000,145.519,290.200,1206.609,0.000,0.000
2026-04-21T02:04:39.120+00:00,4250,forward,98.231,100.000,145.519,290.690,1206.609,0.000,0.000
2026-04-21T02:04:39.252+00:00,4250,forward,99.927,100.000,145.519,290.540,1206.609,0.000,88.397
2026-04-21T02:04:39.381+00:00,4250,forward,106.729,99.000,145.519,287.990,1206.609,0.000,0.000
2026-04-21T02:04:39.511+00:00,4250,forward,108.578,99.000,145.519,288.680,1206.609,0.000,0.000
2026-04-21T02:04:39.639+00:00,4250,forward,99.829,99.000,146.269,290.120,1206.609,0.000,0.000
2026-04-21T02:04:39.770+00:00,4250,dataloader,101.293,100.000,146.269,290.220,1206.609,0.000,0.000
2026-04-21T02:04:39.898+00:00,4250,dataloader,99.088,100.000,146.269,289.580,1206.609,0.000,0.000
2026-04-21T02:04:40.029+00:00,4250,forward,101.511,100.000,146.269,289.390,1206.609,0.000,0.000
2026-04-21T02:04:40.158+00:00,4250,forward,99.443,100.000,145.519,290.080,1206.609,0.000,0.000
2026-04-21T02:04:40.290+00:00,4250,forward,101.192,99.000,219.113,288.000,1206.609,0.000,6.172
2026-04-21T02:04:40.420+00:00,4255,forward,97.853,99.000,669.428,288.330,1206.547,0.000,0.000
2026-04-21T02:04:40.552+00:00,4258,forward,100.484,100.000,673.243,288.900,1206.551,0.000,1.419
2026-04-21T02:04:40.681+00:00,4260,backward,105.343,100.000,143.019,289.810,1206.609,0.000,0.000
2026-04-21T02:04:40.809+00:00,4260,idle,93.839,100.000,143.019,289.270,1206.609,0.000,0.000
2026-04-21T02:04:40.940+00:00,4265,backward,109.033,100.000,1436.433,289.170,1206.484,0.000,0.000
2026-04-21T02:04:41.072+00:00,4268,forward,99.397,100.000,681.428,289.360,1206.609,0.000,0.000
2026-04-21T02:04:41.206+00:00,4270,backward,96.785,100.000,143.019,288.690,1206.609,0.000,0.000
2026-04-21T02:04:41.333+00:00,4270,idle,98.881,100.000,143.019,287.200,1206.609,0.000,4.011
2026-04-21T02:04:41.461+00:00,4276,backward,101.947,100.000,1270.642,287.260,1206.609,0.000,0.000
2026-04-21T02:04:41.593+00:00,4279,backward,101.214,100.000,1352.299,289.060,1206.609,0.000,0.000
2026-04-21T02:04:41.722+00:00,4280,idle,99.153,100.000,143.019,289.350,1206.484,0.000,0.000
2026-04-21T02:04:41.854+00:00,4283,dataloader,100.246,100.000,1352.299,289.770,1207.484,0.000,0.000
2026-04-21T02:04:41.984+00:00,4287,backward,98.579,100.000,503.179,290.090,1206.547,0.000,0.000
2026-04-21T02:04:42.113+00:00,4289,optimizer,107.964,100.000,1318.736,289.900,1206.547,0.000,0.000
2026-04-21T02:04:42.242+00:00,4290,idle,100.592,100.000,143.019,290.120,1206.547,0.000,0.000
2026-04-21T02:04:42.375+00:00,4295,backward,100.887,100.000,1424.057,289.110,1206.547,0.000,0.000
2026-04-21T02:04:42.505+00:00,4298,backward,98.242,100.000,1508.453,288.980,1206.609,0.000,0.738
2026-04-21T02:04:42.633+00:00,4300,idle,107.361,100.000,143.019,288.480,1206.609,0.000,0.000
2026-04-21T02:04:42.762+00:00,4300,idle,101.238,100.000,143.019,289.350,1206.609,0.000,0.000
2026-04-21T02:04:42.893+00:00,4306,backward,101.209,100.000,1123.525,289.700,1206.609,0.000,0.000
2026-04-21T02:04:43.023+00:00,4309,forward,90.915,100.000,584.243,288.820,1206.609,0.000,0.000
2026-04-21T02:04:43.153+00:00,4310,idle,108.150,100.000,143.019,288.810,1206.484,0.000,0.000
2026-04-21T02:04:43.280+00:00,4310,idle,100.265,100.000,143.019,289.280,1206.484,0.000,0.723
2026-04-21T02:04:43.412+00:00,4317,forward,101.645,100.000,186.197,288.680,1206.797,0.000,10.201
2026-04-21T02:04:43.541+00:00,4320,backward,106.470,100.000,143.019,289.060,1206.859,0.000,0.000
2026-04-21T02:04:43.673+00:00,4320,idle,85.523,100.000,143.019,291.420,1206.859,0.000,2.187
2026-04-21T02:04:43.805+00:00,4325,optimizer,105.612,100.000,1181.737,291.270,1207.711,0.000,2.092
2026-04-21T02:04:43.935+00:00,4328,backward,105.192,100.000,247.209,291.170,1207.648,0.000,0.000
2026-04-21T02:04:44.069+00:00,4330,idle,101.000,100.000,143.019,290.450,1207.648,0.000,0.000
2026-04-21T02:04:44.198+00:00,4330,idle,104.591,100.000,143.019,290.670,1207.648,0.000,0.000
2026-04-21T02:04:44.330+00:00,4336,forward,92.888,100.000,907.426,290.820,1207.711,0.000,0.000
2026-04-21T02:04:44.462+00:00,4339,backward,105.700,100.000,186.195,289.250,1207.648,0.000,0.383
2026-04-21T02:04:44.592+00:00,4340,idle,98.643,100.000,143.019,288.600,1207.586,0.000,0.000
2026-04-21T02:04:44.723+00:00,4345,backward,99.981,100.000,186.196,289.440,1207.586,0.000,0.000
2026-04-21T02:04:44.853+00:00,4347,optimizer,99.018,100.000,1352.299,289.860,1207.586,0.000,0.030
2026-04-21T02:04:44.983+00:00,4350,backward,108.082,100.000,186.196,289.260,1207.648,0.000,0.000
2026-04-21T02:04:45.113+00:00,4350,idle,100.320,100.000,143.019,288.950,1207.648,0.000,0.693
2026-04-21T02:04:45.249+00:00,4355,backward,98.076,100.000,889.899,289.980,1207.586,0.000,12.967
2026-04-21T02:04:45.378+00:00,4357,optimizer,97.546,100.000,640.180,289.330,1207.523,0.000,0.000
2026-04-21T02:04:45.511+00:00,4360,idle,100.219,100.000,143.019,289.230,1207.648,0.000,0.000
2026-04-21T02:04:45.640+00:00,4360,idle,105.233,100.000,1585.012,290.060,1207.648,0.000,0.000
2026-04-21T02:04:45.768+00:00,4367,forward,101.039,100.000,584.243,290.550,1207.586,0.000,4.068
2026-04-21T02:04:45.899+00:00,4369,backward,101.290,100.000,1585.012,290.380,1207.648,0.000,2.130
2026-04-21T02:04:46.029+00:00,4370,idle,99.535,100.000,143.019,289.810,1207.648,0.000,2.542
2026-04-21T02:04:46.157+00:00,4372,backward,107.584,100.000,1541.235,289.480,1207.773,0.000,10.566
2026-04-21T02:04:46.293+00:00,4377,dataloader,99.131,100.000,186.196,289.860,1208.773,0.000,0.000
2026-04-21T02:04:46.423+00:00,4379,backward,97.778,100.000,1036.989,289.390,1207.773,0.000,0.000
2026-04-21T02:04:46.552+00:00,4380,idle,100.148,100.000,143.019,288.190,1207.773,0.000,0.000
2026-04-21T02:04:46.682+00:00,4386,dataloader,100.461,100.000,1073.525,288.660,1207.711,0.000,0.151
2026-04-21T02:04:46.813+00:00,4389,forward,100.259,100.000,681.428,290.320,1207.773,0.000,0.572
2026-04-21T02:04:46.942+00:00,4390,idle,99.547,100.000,143.019,290.100,1207.773,0.000,0.000
2026-04-21T02:04:47.073+00:00,4390,idle,108.131,100.000,143.019,289.360,1207.773,0.000,0.000
2026-04-21T02:04:47.209+00:00,4396,backward,98.924,100.000,1541.235,289.590,1207.648,0.000,0.000
2026-04-21T02:04:47.341+00:00,4399,dataloader,101.448,100.000,413.369,289.830,1209.086,0.000,0.000
2026-04-21T02:04:47.474+00:00,4400,idle,100.500,100.000,143.019,289.170,1207.773,0.000,0.000
2026-04-21T02:04:47.603+00:00,4405,forward,97.855,100.000,364.994,289.470,1207.773,0.000,0.000
2026-04-21T02:04:47.735+00:00,4408,backward,100.243,100.000,1424.057,289.820,1207.773,0.000,1.295
2026-04-21T02:04:47.869+00:00,4410,idle,98.401,100.000,143.019,290.700,1207.773,0.000,0.000
2026-04-21T02:04:47.995+00:00,4410,idle,97.722,100.000,143.019,290.580,1207.773,0.000,0.000
2026-04-21T02:04:48.122+00:00,4416,forward,110.590,100.000,907.426,290.390,1207.773,0.000,0.000
2026-04-21T02:04:48.250+00:00,4418,backward,94.456,100.000,1123.525,290.150,1207.648,0.000,0.000
2026-04-21T02:04:48.378+00:00,4420,idle,110.018,100.000,143.019,290.730,1207.648,0.000,0.000
2026-04-21T02:04:48.511+00:00,4420,idle,93.758,100.000,143.019,290.700,1207.648,0.000,0.000
2026-04-21T02:04:48.641+00:00,4426,backward,105.206,100.000,1122.238,289.570,1207.711,0.000,0.000
2026-04-21T02:04:48.772+00:00,4430,forward,99.349,100.000,186.196,289.640,1207.648,0.000,0.000
2026-04-21T02:04:48.903+00:00,4430,idle,99.212,100.000,143.019,290.870,1207.773,0.000,0.000
2026-04-21T02:04:49.032+00:00,4435,backward,99.315,100.000,292.618,290.640,1207.648,0.000,0.000
2026-04-21T02:04:49.161+00:00,4437,backward,100.866,100.000,1343.018,290.980,1207.711,0.000,0.000
2026-04-21T02:04:49.291+00:00,4440,backward,100.858,100.000,186.215,291.110,1208.023,0.000,0.000
2026-04-21T02:04:49.420+00:00,4440,idle,107.643,100.000,143.019,290.270,1208.023,0.000,0.000
2026-04-21T02:04:49.552+00:00,4445,backward,92.868,100.000,889.899,290.380,1208.086,0.000,86.883
2026-04-21T02:04:49.681+00:00,4448,backward,105.985,100.000,1541.235,289.280,1208.086,0.000,0.000
2026-04-21T02:04:49.808+00:00,4450,idle,101.174,100.000,143.019,289.150,1208.086,0.000,0.000
2026-04-21T02:04:49.937+00:00,4450,idle,101.974,100.000,247.209,290.300,1208.086,0.000,0.000
2026-04-21T02:04:50.067+00:00,4456,optimizer,101.241,100.000,1229.737,290.100,1207.898,0.000,0.000
2026-04-21T02:04:50.196+00:00,4459,backward,100.012,100.000,839.899,289.440,1207.898,0.000,0.000
2026-04-21T02:04:50.325+00:00,4460,idle,92.768,100.000,143.019,289.030,1208.086,0.000,7.519
2026-04-21T02:04:50.455+00:00,4460,idle,108.384,100.000,247.209,289.780,1208.086,0.000,0.000
2026-04-21T02:04:50.592+00:00,4466,optimizer,99.879,100.000,388.994,289.430,1208.086,0.000,0.000
2026-04-21T02:04:50.722+00:00,4470,backward,95.119,100.000,143.019,289.000,1208.023,0.000,0.000
2026-04-21T02:04:50.849+00:00,4470,idle,107.713,100.000,143.019,289.210,1208.023,0.000,0.000
2026-04-21T02:04:50.982+00:00,4476,dataloader,101.419,100.000,304.618,291.060,1208.523,0.000,0.000
2026-04-21T02:04:51.112+00:00,4478,backward,98.397,100.000,1541.235,290.390,1208.086,0.000,1.153
2026-04-21T02:04:51.241+00:00,4480,idle,100.307,100.000,143.019,290.290,1207.961,0.000,0.000
2026-04-21T02:04:51.370+00:00,4480,idle,100.776,100.000,143.019,290.730,1207.961,0.000,0.000
2026-04-21T02:04:51.499+00:00,4486,dataloader,100.569,100.000,398.057,290.330,1209.023,0.000,0.000
2026-04-21T02:04:51.633+00:00,4488,optimizer,109.048,100.000,955.176,289.680,1208.023,0.000,0.000
2026-04-21T02:04:51.764+00:00,4490,idle,96.659,100.000,143.019,288.540,1208.023,0.000,3.427
2026-04-21T02:04:51.894+00:00,4495,backward,98.970,100.000,1424.057,289.040,1208.086,0.000,1.219
2026-04-21T02:04:52.027+00:00,4498,forward,99.963,100.000,640.180,290.070,1208.023,0.000,0.000
2026-04-21T02:04:52.154+00:00,4500,forward,97.872,100.000,145.519,289.490,1207.898,0.000,0.000
2026-04-21T02:04:52.286+00:00,4500,forward,102.455,100.000,145.519,289.150,1207.898,0.000,0.000
2026-04-21T02:04:52.416+00:00,4500,forward,98.537,100.000,145.519,289.390,1208.086,0.000,0.000
2026-04-21T02:04:52.547+00:00,4500,forward,100.375,100.000,146.269,289.280,1207.961,0.000,0.000
2026-04-21T02:04:52.677+00:00,4500,forward,107.261,99.000,145.519,288.060,1208.086,0.000,0.000
2026-04-21T02:04:52.812+00:00,4500,forward,99.536,99.000,145.519,288.240,1208.086,0.000,0.239
2026-04-21T02:04:52.945+00:00,4500,forward,103.466,99.000,145.519,288.260,1208.086,0.000,0.000
2026-04-21T02:04:53.073+00:00,4500,forward,97.748,100.000,145.519,290.610,1208.023,0.000,0.000
2026-04-21T02:04:53.206+00:00,4500,forward,101.839,100.000,146.269,290.180,1208.023,0.000,0.000
2026-04-21T02:04:53.335+00:00,4500,forward,97.806,100.000,146.269,290.090,1208.023,0.000,0.000
2026-04-21T02:04:53.470+00:00,4500,forward,108.338,100.000,146.269,290.910,1208.023,0.000,0.000
2026-04-21T02:04:53.602+00:00,4500,forward,96.688,100.000,145.519,290.440,1208.023,0.000,0.000
2026-04-21T02:04:53.731+00:00,4500,forward,105.927,99.000,145.519,288.510,1208.086,0.000,0.000
2026-04-21T02:04:53.869+00:00,4500,forward,99.964,99.000,145.519,288.990,1208.086,0.000,0.000
2026-04-21T02:04:54.001+00:00,4500,forward,94.789,99.000,145.519,291.180,1207.961,0.000,0.000
2026-04-21T02:04:54.130+00:00,4500,forward,105.833,100.000,145.519,291.040,1207.836,0.000,0.000
2026-04-21T02:04:54.264+00:00,4500,forward,101.041,100.000,145.519,290.010,1208.023,0.000,0.000
2026-04-21T02:04:54.394+00:00,4500,forward,96.544,100.000,145.519,290.760,1208.086,0.000,0.000
2026-04-21T02:04:54.525+00:00,4500,forward,107.945,100.000,145.519,290.900,1208.023,0.000,0.000
2026-04-21T02:04:54.655+00:00,4500,forward,99.248,100.000,145.519,290.200,1208.023,0.000,0.000
2026-04-21T02:04:54.788+00:00,4500,forward,100.054,99.000,146.269,289.320,1208.086,0.000,0.000
2026-04-21T02:04:54.916+00:00,4500,forward,97.553,100.000,145.519,290.890,1208.027,0.000,0.000
2026-04-21T02:04:55.049+00:00,4500,forward,101.833,100.000,145.519,292.710,1208.023,0.000,0.000
2026-04-21T02:04:55.180+00:00,4500,forward,104.969,100.000,145.519,291.380,1208.086,0.000,0.000
2026-04-21T02:04:55.309+00:00,4500,forward,99.528,99.000,145.519,291.260,1208.086,0.000,0.000
2026-04-21T02:04:55.437+00:00,4500,forward,108.407,99.000,146.269,291.850,1208.023,0.000,0.091
2026-04-21T02:04:55.571+00:00,4500,forward,93.789,100.000,145.519,289.720,1208.023,0.000,0.000
2026-04-21T02:04:55.707+00:00,4500,forward,104.107,99.000,145.519,288.060,1208.023,0.000,0.000
2026-04-21T02:04:55.837+00:00,4500,forward,96.178,99.000,146.269,288.630,1208.023,0.000,0.000
2026-04-21T02:04:55.968+00:00,4500,forward,107.312,100.000,146.269,290.120,1208.023,0.000,0.030
2026-04-21T02:04:56.096+00:00,4500,forward,91.958,100.000,146.269,289.490,1208.023,0.000,0.000
2026-04-21T02:04:56.228+00:00,4500,forward,101.012,100.000,146.269,289.780,1208.023,0.000,0.941
2026-04-21T02:04:56.358+00:00,4500,forward,98.775,100.000,146.269,289.650,1208.023,0.000,0.000
2026-04-21T02:04:56.490+00:00,4500,forward,107.618,100.000,280.333,290.260,1208.023,0.000,0.000
2026-04-21T02:04:56.623+00:00,4500,forward,106.130,100.000,255.489,288.890,1208.023,0.000,0.000
2026-04-21T02:04:56.752+00:00,4500,forward,97.618,99.000,146.269,288.040,1208.023,0.000,0.000
2026-04-21T02:04:56.885+00:00,4500,forward,101.110,100.000,146.269,290.310,1208.023,0.000,0.000
2026-04-21T02:04:57.015+00:00,4500,forward,104.587,100.000,146.269,290.520,1208.023,0.000,0.613
2026-04-21T02:04:57.145+00:00,4500,forward,100.177,100.000,146.269,290.140,1208.023,0.000,3.823
2026-04-21T02:04:57.274+00:00,4500,forward,92.645,100.000,145.519,290.070,1208.023,0.000,0.000
2026-04-21T02:04:57.405+00:00,4500,forward,108.424,100.000,145.519,290.380,1208.023,0.000,0.000
2026-04-21T02:04:57.534+00:00,4500,forward,99.002,100.000,146.269,289.550,1208.023,0.000,0.000
2026-04-21T02:04:57.669+00:00,4500,forward,101.275,98.000,146.269,286.780,1208.023,0.000,0.000
2026-04-21T02:04:57.800+00:00,4500,forward,103.500,98.000,145.519,288.000,1208.023,0.000,0.000
2026-04-21T02:04:57.929+00:00,4500,forward,98.816,100.000,145.519,290.640,1208.023,0.000,0.000
2026-04-21T02:04:58.065+00:00,4500,forward,93.589,100.000,145.519,290.170,1208.023,0.000,0.000
2026-04-21T02:04:58.193+00:00,4500,forward,110.302,100.000,145.519,289.700,1208.023,0.000,0.115
2026-04-21T02:04:58.325+00:00,4500,forward,101.260,100.000,146.269,290.410,1208.023,0.000,0.000
2026-04-21T02:04:58.458+00:00,4500,forward,98.764,100.000,145.519,290.440,1208.023,0.000,0.801
2026-04-21T02:04:58.589+00:00,4505,backward,103.668,99.000,1456.297,287.830,1208.023,0.000,0.000
2026-04-21T02:04:58.718+00:00,4508,optimizer,100.345,100.000,584.243,288.940,1208.086,0.000,0.000
2026-04-21T02:04:58.845+00:00,4510,idle,100.933,100.000,143.019,290.490,1208.023,0.000,0.000
2026-04-21T02:04:58.975+00:00,4510,idle,102.139,100.000,664.461,291.170,1208.023,0.000,0.000
2026-04-21T02:04:59.107+00:00,4516,backward,91.931,100.000,1436.433,290.720,1208.023,0.000,0.000
2026-04-21T02:04:59.241+00:00,4519,dataloader,104.875,100.000,292.618,290.000,1209.023,0.000,0.000
2026-04-21T02:04:59.372+00:00,4520,idle,106.329,100.000,143.019,291.130,1208.023,0.000,0.000
2026-04-21T02:04:59.511+00:00,4520,idle,99.555,100.000,1424.057,290.580,1208.023,0.000,0.000
2026-04-21T02:04:59.641+00:00,4527,backward,100.135,100.000,1352.299,289.810,1208.023,0.000,0.000
2026-04-21T02:04:59.769+00:00,4530,idle,92.776,100.000,143.019,290.100,1207.961,0.000,0.846
2026-04-21T02:04:59.899+00:00,4530,idle,101.463,100.000,143.019,290.940,1207.961,0.000,0.000
2026-04-21T02:05:00.029+00:00,4536,forward,106.313,100.000,688.836,290.610,1207.898,0.000,0.000
2026-04-21T02:05:00.157+00:00,4538,backward,101.242,100.000,1585.263,290.790,1208.023,0.000,0.000
2026-04-21T02:05:00.290+00:00,4540,idle,101.365,100.000,143.019,291.570,1208.086,0.000,0.000
2026-04-21T02:05:00.420+00:00,4540,idle,98.177,100.000,143.019,291.700,1208.086,0.000,0.000
2026-04-21T02:05:00.556+00:00,4546,backward,105.179,100.000,1123.525,291.030,1208.086,0.000,0.088
2026-04-21T02:05:00.685+00:00,4549,backward,97.487,100.000,1348.547,289.730,1207.961,0.000,0.000
2026-04-21T02:05:00.815+00:00,4550,idle,100.547,100.000,143.019,289.710,1207.898,0.000,0.000
2026-04-21T02:05:00.947+00:00,4555,backward,100.195,100.000,1190.431,290.620,1207.961,0.000,0.000
2026-04-21T02:05:01.075+00:00,4558,forward,105.523,100.000,907.426,290.950,1208.086,0.000,0.000
2026-04-21T02:05:01.207+00:00,4560,backward,102.054,100.000,143.019,290.450,1208.086,0.000,0.000
2026-04-21T02:05:01.336+00:00,4560,idle,98.643,100.000,143.019,289.820,1208.086,0.000,0.000
2026-04-21T02:05:01.469+00:00,4565,backward,99.609,100.000,1424.057,289.930,1208.086,0.000,0.000
2026-04-21T02:05:01.607+00:00,4568,backward,103.996,100.000,1587.189,289.230,1208.023,0.000,0.000
2026-04-21T02:05:01.737+00:00,4570,idle,96.697,100.000,143.019,289.480,1208.023,0.000,0.000
2026-04-21T02:05:01.867+00:00,4574,backward,99.761,100.000,670.242,290.100,1208.023,0.000,0.000
2026-04-21T02:05:01.999+00:00,4577,backward,107.220,100.000,1436.433,291.180,1208.023,0.957,0.748
2026-04-21T02:05:02.133+00:00,4580,forward,97.078,100.000,398.057,291.130,1207.961,0.000,0.000
2026-04-21T02:05:02.266+00:00,4580,idle,98.580,100.000,143.019,290.170,1207.898,0.000,0.000
2026-04-21T02:05:02.398+00:00,4585,backward,105.379,100.000,186.195,291.130,1208.086,0.000,0.000
2026-04-21T02:05:02.527+00:00,4587,backward,98.031,100.000,1348.547,291.100,1208.086,0.000,2.592
2026-04-21T02:05:02.668+00:00,4590,backward,99.660,100.000,143.019,289.560,1208.023,0.000,0.000
2026-04-21T02:05:02.802+00:00,4590,idle,108.040,100.000,1343.018,289.180,1208.023,0.000,0.000
2026-04-21T02:05:02.932+00:00,4597,backward,95.818,100.000,222.552,289.760,1208.086,0.000,0.000
2026-04-21T02:05:03.065+00:00,4599,backward,100.948,100.000,1181.737,290.540,1208.023,0.000,0.000
2026-04-21T02:05:03.192+00:00,4600,idle,105.697,100.000,143.019,290.150,1208.023,0.000,0.000
2026-04-21T02:05:03.325+00:00,4604,optimizer,94.035,100.000,1003.176,290.030,1207.961,0.000,0.000
2026-04-21T02:05:03.454+00:00,4607,backward,105.625,100.000,656.398,290.320,1207.961,0.000,0.000
2026-04-21T02:05:03.585+00:00,4609,optimizer,100.881,100.000,1181.737,290.150,1208.023,0.000,0.849
2026-04-21T02:05:03.715+00:00,4610,idle,99.471,100.000,143.019,289.430,1208.086,0.000,0.000
2026-04-21T02:05:03.848+00:00,4616,forward,99.382,100.000,304.618,289.440,1208.086,0.000,0.000
2026-04-21T02:05:03.984+00:00,4619,dataloader,104.990,100.000,186.196,290.120,1209.023,0.000,0.000
2026-04-21T02:05:04.114+00:00,4620,idle,95.936,100.000,143.019,290.280,1208.398,0.000,0.000
2026-04-21T02:05:04.243+00:00,4620,idle,107.917,100.000,1585.012,289.880,1208.398,0.000,0.000
2026-04-21T02:05:04.372+00:00,4626,optimizer,93.191,100.000,1318.736,289.540,1208.336,0.000,0.000
2026-04-21T02:05:04.505+00:00,4629,backward,107.907,100.000,186.197,290.070,1208.336,0.000,0.000
2026-04-21T02:05:04.635+00:00,4630,idle,98.060,100.000,143.019,289.760,1208.336,0.000,0.383
